"slug";"name";"website";"country";"city";"ror";"lat";"lon";"type";"is_tenant";"software_count";"project_count";"logo"
"national-centre-of-scientific-research-demokritos";"National Centre of Scientific Research ""Demokritos""";"https://www.demokritos.gr";"Greece";"Athens";"https://ror.org/038jp4m40";37.98376;23.72784;"Facility";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=75afa198d40313a252b4c0b5c2c190feee334db6"
"cwts";"Centre for Science and Technology Studies (CWTS)";"https://www.cwts.nl";;;;;;;"yes";0;0;"https://research-software-directory.org/image/rpc/get_image?uid=b70e140b0441a7f5c7628a34c0ddede1ae3af1c7"
"culham-centre-for-fusion-energy";"Culham Centre for Fusion Energy";"http://www.ccfe.ac.uk/";"United Kingdom";"Abingdon";"https://ror.org/05nmyph15";51.658773;-1.2282;"Facility";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=4b6c6f0aac108b69d6bfad24a783e15c86761126"
"liander-netherlands";"Liander (Netherlands)";"https://www.liander.nl/";"Netherlands";"Arnhem";"https://ror.org/011asxc61";51.98;5.91111;"Company";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=24d323ecc9f16a09467eb370de2a88b76742612b"
"research-institute-for-sustainability-helmholtz-centre-potsdam";"Research Institute For Sustainability – Helmholtz Centre Potsdam";"http://www.rifs-potsdam.de";"Germany";"Potsdam";"https://ror.org/01vvnmw35";52.39886;13.06566;"Facility";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=0293ddcdee09bb20db467f2f46b9f08ab43d76c6"
"princeton-university";"Princeton University";"https://www.princeton.edu";"United States";"Princeton";"https://ror.org/00hx57361";40.34872;-74.65905;"Education";"no";0;0;"https://research-software-directory.org/image/rpc/get_image?uid=37330c4828545ffde2b73a1863aa8c446c0c6bf6"
"dalhousie-university";"Dalhousie University";"http://www.dal.ca/";"Canada";"Halifax";"https://ror.org/01e6qks80";44.64269;-63.57688;"Education";"no";1;0;"https://research-software-directory.org/image/rpc/get_image?uid=dfa5d59ac2624d30584f1341701b767db59c8a25"
"german-marine-research-consortium";"German Marine Research Consortium";"http://www.deutsche-meeresforschung.de/en/";"Germany";"Berlin";"https://ror.org/02knxrg60";52.513504;13.393288;"Other";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=640603e9f36e2451fe982b13e5d7b28b49994817"
"csc-it-center-for-science-finland";"CSC - IT Center for Science (Finland)";"https://www.csc.fi/";"Finland";"Espoo";"https://ror.org/04m8m1253";60.2052;24.6522;"Company";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=0bf5f90083a1f2cb4762f43e027e21973a58be13"
"maritime-research-institute-netherlands";"Maritime Research Institute Netherlands";;"Netherlands";"Wageningen";"https://ror.org/01fkbmk11";52.032336;5.632812;"Nonprofit";"no";0;2;"https://research-software-directory.org/image/rpc/get_image?uid=45b51339ef8357a9770b5226a01840f2bbb6c94d"
"centraal-bureau-fondsenwerving";"Centraal Bureau Fondsenwerving";"https://www.cbf.nl/";"Netherlands";;;;;;"no";1;1;"https://research-software-directory.org/image/rpc/get_image?uid=2a5b6a76bc3e7b7ad592e02b7bb62514f0e34730"
"tu-wien";"TU Wien";"https://www.tuwien.at";"Austria";"Vienna";"https://ror.org/04d836q62";48.20849;16.37208;"Education";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=8246e5825da4370bfdb33df981d85668ed4bb4b7"
"ludwig-maximilian-university-of-munich";"Ludwig Maximilian University of Munich";"https://www.en.uni-muenchen.de/index.html";"Germany";"Munich";"https://ror.org/05591te55";48.13743;11.57549;"Education";"no";2;1;"https://research-software-directory.org/image/rpc/get_image?uid=e53d2fb524ee34559c3ab178a738dbc7ad1bb9f2"
"university-of-copenhagen";"University of Copenhagen";"http://www.ku.dk/english/";"Denmark";"Copenhagen";"https://ror.org/035b05819";55.67594;12.56553;"Education";"no";0;2;"https://research-software-directory.org/image/rpc/get_image?uid=dc9c3dcf44639a046836900a56fc97bd46f90f95"
"clare-county-council";"Clare County Council";"https://www.clarecoco.ie/";;;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=eadea5720308458329e75ba5c5753ca0dc11bc52"
"hasselt-university";"Hasselt University";"http://www.uhasselt.be/en";"Belgium";"Hasselt";"https://ror.org/04nbhqj75";50.93106;5.33781;"Education";"yes";0;0;"https://research-software-directory.org/image/rpc/get_image?uid=ba68316b3ffabf754e80dba0c679ccb32ea13bc8"
"sesvanderhave";"SESVanderHave";;"Belgium";;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=24d92b43f891a1ce17625b92522dcd5cf79b8548"
"bmw-group";"BMW Group";"https://www.bmwgroup.com/en.html";"Germany";"Munich";"https://ror.org/044kkbh92";48.198191;11.601917;"Company";"no";0;2;"https://research-software-directory.org/image/rpc/get_image?uid=5f9d9c5ba12e19050403a0355001cb6372d10498"
"national-institute-of-science-and-technology-for-software-engineering";"National Institute of Science and Technology for Software Engineering";"http://www.ines.org.br/";"Brazil";"Cachoeirinha";"https://ror.org/00c70d758";-6.114408;-47.765879;"Facility";"no";1;0;"https://research-software-directory.org/image/rpc/get_image?uid=e1c8847cac80195449841baf1bfb9cacad9237cc"
"stichting-democratie-en-media";"Stichting Democratie en Media";"https://www.stdem.org/en/";"Netherlands";;;;;;"no";0;0;
"royal-institute-of-technology";"Royal Institute of Technology";"http://www.kth.se/en";"Sweden";"Stockholm";"https://ror.org/026vcq606";59.32938;18.06871;"Education";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=5677250891b4dd9f320f139e6cd071bfa09d5668"
"waternet";"Waternet";;"Netherlands";;;;;;"no";0;2;"https://research-software-directory.org/image/rpc/get_image?uid=96b3eb872ea1aa74a2fee004ce997062f8843cab"
"ruhr-university-bochum";"Ruhr University Bochum";"https://www.ruhr-uni-bochum.de";"Germany";"Bochum";"https://ror.org/04tsk2644";51.48165;7.21648;"Education";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=243c396598437ffe11e40f2727d9e3130972b41e"
"erasmus-university-medical-center";"Erasmus University Medical Center";"https://www.erasmusmc.nl/";"Netherlands";"Rotterdam";"https://ror.org/018906e22";51.9225;4.47917;"Healthcare";"no";1;9;"https://research-software-directory.org/image/rpc/get_image?uid=1c86e0b30f4749b4e8ed9626707a4be70816cd8c"
"oceans-of-energy";"Oceans of Energy";"https://oceansofenergy.blue/";;;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=e4f8a48cf12373fad903798d74c3b086fcdae8de"
"friedrich-schiller-university-jena";"Friedrich Schiller University Jena";"https://www.uni-jena.de/en";"Germany";"Jena";"https://ror.org/05qpz1x62";50.92878;11.5899;"Education";"no";1;0;"https://research-software-directory.org/image/rpc/get_image?uid=5c4ca3e7675f2c9dc57f88343a9f1111d86ef2db"
"siemens-gamesa-renewable-energy";"Siemens Gamesa Renewable Energy";"https://www.siemensgamesa.com/en-int";;;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=f49637608c181d3672e445f30434c00113995ed7"
"research-data-management";"Research Data Management";"https://www.amsterdamumc.org/en/research-support/data-management.htm";"Netherlands";;;;;;"no";0;0;
"university-medical-center-groningen";"University Medical Center Groningen";;"Netherlands";"Groningen";"https://ror.org/03cv38k47";53.222794;6.574039;"Healthcare";"no";0;3;"https://research-software-directory.org/image/rpc/get_image?uid=f596815d73233cba31312abc5116a35137b2f59c"
"nederlandse-gasunie-netherlands";"Nederlandse Gasunie (Netherlands)";"https://www.gasunie.nl/en/";"Netherlands";"Groningen";"https://ror.org/01r5d6p07";53.20103;6.550742;"Company";"no";0;2;"https://research-software-directory.org/image/rpc/get_image?uid=72d4c40393dcb29ff966d59c46b27c5ab674ea41"
"institute-of-atmospheric-physics";"Institute of Atmospheric Physics";"http://english.iap.cas.cn/au";"China";"Beijing";"https://ror.org/0424h4e32";39.9075;116.39723;"Facility";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=527c479bf469a169ce6450895ce1c7d49de914a1"
"erasmus-university-rotterdam";"Erasmus University Rotterdam";;"Netherlands";"Rotterdam";"https://ror.org/057w15z03";51.9225;4.47917;"Education";"no";1;4;"https://research-software-directory.org/image/rpc/get_image?uid=6f656ac29db621d51b42649b676b3b37f8133ae5"
"the-research-council-of-norway";"The Research Council of Norway";"http://www.forskningsradet.no/en/Home_page/1177315753906";"Norway";"Oslo";"https://ror.org/00epmv149";59.91273;10.74609;"Government";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=bac52e0ca2f5615bf0ccb59ad79aada4a370da49"
"netbeheer-nederland";"Netbeheer Nederland";"https://www.netbeheernederland.nl/";;;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=f027827c6ad0910dde17e4a88b02408487c36747"
"atos-france";"Atos (France)";"http://fr.atos.net/fr-fr/accueil.html";"France";"Bezons";"https://ror.org/015w2wb33";48.924587;2.221059;"Company";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=e0d78c62518ec0c98080d5306ac607fd9a502aca"
"kings-college-london";"King's College London";"http://www.kcl.ac.uk/index.aspx";"United Kingdom";"London";"https://ror.org/0220mzb33";51.50853;-0.12574;"Education";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=a1cca2fbfe716b64eb8eb75093318cbce145c3ee"
"rijk-zwaan";"Rijk Zwaan";;"Netherlands";"De Lier";"https://ror.org/00dzkep57";51.973183;4.255522;"Company";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=7bcffe02db4c107a93a6340d2112c9bc2dca9dfb"
"united-nations-educational-scientific-and-cultural-organization";"United Nations Educational, Scientific and Cultural Organization";"http://en.unesco.org/";"France";"Paris";"https://ror.org/04h4z8k05";48.85341;2.3488;"Government";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=b6958466ecc12b03748ea0316f1c2e9230d57c55"
"fondazione-bruno-kessler";"Fondazione Bruno Kessler";"http://www.fbk.eu/";"Italy";"Trento";"https://ror.org/01j33xk10";46.06787;11.12108;"Facility";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=5685a3ec2ee33cce55e2fee48b89a82cf6d1f488"
"agh-university-of-science-and-technology";"AGH University of Science and Technology";;"Poland";"Krakow";"https://ror.org/00bas1c41";50.06143;19.93658;"Education";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=10c26cd3b1bca684f05c4690d2475149e327f6c4"
"universidade-federal-de-santa-maria";"Universidade Federal de Santa Maria";"https://www.ufsm.br/";"Brazil";"Santa Maria";"https://ror.org/01b78mz79";-29.713514;-53.716172;"Education";"no";1;0;"https://research-software-directory.org/image/rpc/get_image?uid=369c82caa7a8f6ddc482cb849389d4ae2311bebd"
"ignition-computing";"Ignition Computing";"https://ignitioncomputing.com/";;;;;;;"no";1;1;"https://research-software-directory.org/image/rpc/get_image?uid=38ed8bae15cb1502e74862b96fa4ef5f3e119700"
"freie-universitat-berlin";"Freie Universität Berlin";"https://www.fu-berlin.de";"Germany";"Berlin";"https://ror.org/046ak2485";52.52437;13.41053;"Education";"no";1;0;"https://research-software-directory.org/image/rpc/get_image?uid=9167b5c571c705caf8c4dbdadfbbf74e9d4f7a72"
"gemeente-maastricht";"Gemeente Maastricht";"https://www.gemeentemaastricht.nl/";"Netherlands";;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=67aa118a814e93d108634b3dbfb060b381215a25"
"hollings-marine-laboratory";"Hollings Marine Laboratory";"https://www.nist.gov/mml/hollings-marine-laboratory/hml-overview";"United States";"Charleston";"https://ror.org/01hp6xm80";32.77657;-79.93092;"Facility";"no";1;0;"https://research-software-directory.org/image/rpc/get_image?uid=d69607e609ec4c6e0a5ee8ef064b68d58c843e6c"
"university-of-california-san-diego";"University of California, San Diego";"http://ucsd.edu/";"United States";"San Diego";"https://ror.org/0168r3w48";32.71571;-117.16472;"Education";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=20b5d827f27e6b8a95fd22e047f30988eafb57ac"
"canadas-michael-smith-genome-sciences-centre";"Canada's Michael Smith Genome Sciences Centre";"http://www.bcgsc.ca/";"Canada";"Vancouver";"https://ror.org/0333j0897";49.24966;-123.11934;"Other";"no";1;0;"https://research-software-directory.org/image/rpc/get_image?uid=7a11081e6f599755a94488402afd2b96172087d5"
"alfred-wegener-institute";"Alfred Wegener Institute";"https://www.awi.de/en.html";"Germany";"Bremerhaven";"https://ror.org/032e6b942";53.53615;8.59298;"Facility";"no";2;0;"https://research-software-directory.org/image/rpc/get_image?uid=36e7eb3cbd9863b348fe3904042bbf1cb18d6090"
"drexel-university";"Drexel University";"http://drexel.edu";"United States";"Philadelphia";"https://ror.org/04bdffz58";39.95238;-75.16362;"Education";"no";0;2;"https://research-software-directory.org/image/rpc/get_image?uid=23d1ec0b0fee3630603063231dd040fbefaf0b77"
"12-to-zero";"12 To Zero";"https://www.12tozero.com/";;;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=82af71a7f712dcc7abfe90c88e1f511c06e227f9"
"university-of-antwerp";"University of Antwerp";"https://www.uantwerpen.be/en/";"Belgium";"Antwerp";"https://ror.org/008x57b05";51.222729;4.40843;"Education";"no";1;0;"https://research-software-directory.org/image/rpc/get_image?uid=39fe0e873c4596f22413dc64fc2db9a8248696a2"
"medical-informatics";"Medical Informatics";"https://www.amc.nl/web/research-75/departments/medical-informatics-1.htm";;;;;;;"no";0;0;
"eth-zurich";"ETH Zurich";"https://ethz.ch";"Switzerland";"Zurich";"https://ror.org/05a28rw58";47.36667;8.55;"Education";"no";4;1;"https://research-software-directory.org/image/rpc/get_image?uid=96bb17edf995535b1d75c69f4f0ba0c0be35f3b1"
"neo";"NEO";"https://www.neo.nl/";"Netherlands";;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=2f6e3fa7fd8310733a10e0fa8b76f6d6a9ba1f35"
"hafrannsoknastofnunin";"Hafrannsoknastofnunin";"https://www.hafogvatn.is/";"Iceland";;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=9031b23cf378d65ca9071af6dd4bf75b06a103b8"
"potsdam-institute-for-climate-impact-research";"Potsdam Institute for Climate Impact Research";"https://www.pik-potsdam.de/";"Germany";"Potsdam";"https://ror.org/03e8s1d88";52.381282;13.064152;"Facility";"no";1;1;"https://research-software-directory.org/image/rpc/get_image?uid=e6e2106a6332a5e503d7053e2b80224f32b565dd"
"netherlands-institute-for-space-research";"SRON Netherlands Institute for Space Research";"https://www.sron.nl/";"Netherlands";"Utrecht";"https://ror.org/02wc0kq10";52.09083;5.12222;"Facility";"yes";2;1;"https://research-software-directory.org/image/rpc/get_image?uid=adcaa7cb6e0c9c01a3159ae57f538841ed33f848"
"atmosphere-thematic-centre";"Atmosphere Thematic Centre";"https://icos-atc.lsce.ipsl.fr/";;;;;;;"no";0;0;
"nansen-environmental-and-remote-sensing-center";"Nansen Environmental and Remote Sensing Center";"https://www.nersc.no/";"Russia";"St Petersburg";"https://ror.org/015th0q50";59.93863;30.31413;"Nonprofit";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=410fc221983a0d91a88abd5b56ecf26d5a7e5b3a"
"fundacao-de-amparo-a-pesquisa-do-estado-da-bahia";"Fundação de Amparo à Pesquisa do Estado da Bahia";"http://www.fapesb.ba.gov.br/";"Brazil";"Salvador";"https://ror.org/0473khm44";-13.007801;-38.512095;"Government";"no";1;0;"https://research-software-directory.org/image/rpc/get_image?uid=e685dbb24058c14d71477b188f67f397d82ac705"
"the-abdus-salam-international-centre-for-theoretical-physics";"The Abdus Salam International Centre for Theoretical Physics";"https://www.ictp.it/";"Italy";"Trieste";"https://ror.org/009gyvm78";45.64953;13.77678;"Facility";"no";0;0;"https://research-software-directory.org/image/rpc/get_image?uid=7b92f0e0bfa0ac610f47a0dec1bc53b2d25a1fed"
"simon-fraser-university";"Simon Fraser University";"http://www.sfu.ca/";"Canada";"Burnaby";"https://ror.org/0213rcc28";49.26636;-122.95263;"Education";"no";2;0;"https://research-software-directory.org/image/rpc/get_image?uid=9ba84d822a32da37a160ee2b3007b27f385f442e"
"danish-meteorological-institute";"Danish Meteorological Institute";"http://ocean.dmi.dk/english/";"Denmark";"Copenhagen";"https://ror.org/020m6x732";55.67594;12.56553;"Facility";"no";1;2;"https://research-software-directory.org/image/rpc/get_image?uid=9002ac7576c97d0535cbce3b0526d10818b9e026"
"colorado-state-university";"Colorado State University";"http://www.colostate.edu/";"United States";"Fort Collins";"https://ror.org/03k1gpj17";40.58526;-105.08442;"Education";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=6273aadff2e21dd476f1f3032fcc8bd4a52563f0"
"university-of-salento";"University of Salento";"https://www.unisalento.it/web/guest/home_page";"Italy";"Lecce";"https://ror.org/03fc1k060";40.35481;18.17244;"Education";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=3ff1a03b55a4227274dc692f021073ea501f2eb6"
"national-institute-for-public-health-and-the-environment";"National Institute for Public Health and the Environment";"http://www.rivm.nl/en/";"Netherlands";"De Bilt";"https://ror.org/01cesdt21";52.11;5.18056;"Facility";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=36bbcf2b8c369f349c038e7c82cd9d45431b3655"
"ontario-brain-institute";"Ontario Brain Institute";"http://www.braininstitute.ca/homepage";"Canada";"Toronto";"https://ror.org/05ecdew94";43.70011;-79.4163;"Nonprofit";"no";1;0;"https://research-software-directory.org/image/rpc/get_image?uid=8d9aa43d1fb583a3ce61c3971f23c404284d9fe7"
"lawrence-berkeley-national-laboratory";"Lawrence Berkeley National Laboratory";"http://www.lbl.gov/";"United States";"Berkeley";"https://ror.org/02jbv0t02";37.87159;-122.27275;"Facility";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=3ec9d835660d71f31a83648fce94c3e19f184fb7"
"university-of-cambridge";"University of Cambridge";"http://www.cam.ac.uk/";"United Kingdom";"Cambridge";"https://ror.org/013meh722";52.2;0.11667;"Education";"no";2;0;"https://research-software-directory.org/image/rpc/get_image?uid=aca4b51fb3743609f2f9a8c2716285a4f6755005"
"lablicate";"Lablicate";"https://lablicate.com/";;;;;;;"no";1;0;"https://research-software-directory.org/image/rpc/get_image?uid=75d8417e1a19400ac34fad068991b6ab81704c71"
"university-college-dublin";"University College Dublin";"http://www.ucd.ie/";"Ireland";"Dublin";"https://ror.org/05m7pjf47";53.33306;-6.24889;"Education";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=d355c3637b72972d0e80cd346b95e347afc247a8"
"clarin";"CLARIN";;"Europe";;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=891e19c4f64df7d5368e017ab5da42c60e916296"
"port-of-amsterdam";"Port of Amsterdam";"https://www.portofamsterdam.com/en";;;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=dccac55fdc154945b15c401157e66c6932bc4b42"
"poznan-supercomputing-and-networking-center";"Poznan Supercomputing and Networking Center";"https://www.psnc.pl/";"Poland";"Poznan";"https://ror.org/025cj6e44";52.40692;16.92993;"Nonprofit";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=c7dff3c78f85eddc0feab019414015673ac5dc22"
"shannon-foynes-port-company";"Shannon Foynes Port Company";"https://www.sfpc.ie/";;;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=e6f42b04fc5238f89bb353cd56e9244512d56fca"
"uk-research-and-innovation";"UK Research and Innovation";"https://www.ukri.org/";"United Kingdom";"Swindon";"https://ror.org/001aqnf71";51.55797;-1.78116;"Government";"no";0;3;"https://research-software-directory.org/image/rpc/get_image?uid=f2027e8e1e2785beb9f37b0ec1689da5bee68989"
"european-university-institute";"European University Institute";"http://www.eui.eu/";"Italy";"Florence";"https://ror.org/0031wrj91";43.77925;11.24626;"Education";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=1e85aa3714099734015c9bfc752e85279ef849f1"
"synerscope";"SynerScope";"https://www.synerscope.com/about/";;;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=d6b9cd311ee48cfaf20caed0109426a8f45a0f40"
"prins-bernhard-cultuurfonds";"Prins Bernhard Cultuurfonds";"https://www.cultuurfonds.nl/";"Netherlands";"Amsterdam";"https://ror.org/05j159997";52.365088;4.891595;"Nonprofit";"no";0;0;
"crosswind";"CrossWind";"https://www.crosswindhkn.nl/";;;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=f51e92a13bdda71930f4867e92dba0be6a3a1045"
"geomar-helmholtz-centre-for-ocean-research-kiel";"GEOMAR Helmholtz Centre for Ocean Research Kiel";"http://www.geomar.de/en/";"Germany";"Kiel";"https://ror.org/02h2x0161";54.32133;10.13489;"Facility";"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=fa6d1e5e80497030461dc76c184928348f6b48f3"
"geodan";"Geodan";"http://www.geodan.com";"Netherlands";;;;;;"no";0;1;"https://research-software-directory.org/image/rpc/get_image?uid=7f3a8a159bbf1c3c3be138b8a76d894f0c4636a8"
